time_s,Va_rms_V,Vb_rms_V,Vc_rms_V,P719_W,Q719_var,I719_rms_A
0,13.506195387768093,59.42785818235923,44.696026701215324,0,0,0
0.0003,70.86843435415864,197.2609049895129,125.58541848558151,0,0,0
0.0006,94.0036775540765,233.15027058720847,138.78638088548118,0,0,0
0.0009,110.322935008147,249.64561218829974,139.57904683130326,0,0,0
0.0012,123.88423959596877,258.63472425766383,135.9313887799657,0,0,0
0.0014999999999999998,135.95221100789132,263.75176913904113,130.32099947369707,0,0,0
0.0018,146.98314160196975,266.4282743545982,123.85933898318775,0,0,0
0.0021000000000000003,157.15819195330693,267.36748167929113,117.19944785402996,0,0,0
0.0024,166.55014349710422,266.9622809045265,110.82371524894889,0,0,0
0.0026999999999999997,175.18233157552638,265.4618969798368,105.13697930698054,0,0,0
0.0029999999999999996,183.05653861923895,263.04378872937144,100.49850218815526,0,0,0
0.0032999999999999995,190.1652974709747,259.8472934440571,97.21347237269977,0,0,0
0.0036,196.49876964742586,255.99252162192957,95.5027559396562,0,0,0
0.0039,202.0484864520949,251.58977845510213,95.46857368038675,0,0,0
0.004200000000000001,206.8096149336484,246.74561735359725,97.07601152627517,0,0,0
0.0045,210.78238810283284,241.56578575035215,100.16549361322626,0,0,0
0.0048,213.97302871628892,236.15702415582243,104.49114558481804,0,0,0
0.0050999999999999995,216.39437612761355,230.62749203236297,109.7681062494589,0,0,0
0.005399999999999999,218.06629919049254,225.08651380279662,115.71157231771534,0,0,0
0.005699999999999999,219.01596447532006,219.64343640653064,122.06086357926192,0,0,0
0.005999999999999999,219.27798306445615,214.40585018204004,128.58993147025438,0,0,0
0.006299999999999999,218.89445441008831,209.47708192938165,135.10916545607245,0,0,0
0.006599999999999999,217.91490738386543,204.9531136313889,141.46282616293854,0,0,0
0.006899999999999998,216.39613292482937,200.91905013358712,147.5249363371779,0,0,0
0.0072,214.40189197042986,197.44540253294974,153.1950806675206,0,0,0
0.0075,212.002475028696,194.5845764692617,158.39472301823602,0,0,0
0.0078,209.2740807932363,192.3679733490713,163.06420117989,0,0,0
0.0081,206.29797416666517,190.8041868580474,167.1603634651802,0,0,0
0.008400000000000001,203.1593788775214,189.87857973325282,170.65474169661354,0,0,0
0.0087,199.94606003879593,189.5544354718714,173.5321440050031,0,0,0
0.009,196.7465603764868,189.77553491260102,175.78956196384868,0,0,0
0.0093,193.64807471175214,190.46989364593094,177.43530380506095,0,0,0
0.0096,190.73398365476274,191.55415750432306,178.48828118986637,0,0,0
0.009899999999999999,188.08112025534865,192.93821439449354,178.97738954668665,0,0,0
0.010199999999999999,185.75690847315303,194.52956014250634,178.94092984002265,0,0,0
0.010499999999999999,183.81657922509137,196.23715559003622,178.4260239628001,0,0,0
0.010799999999999999,182.30072152525852,197.97458325232893,177.48797640270556,0,0,0
0.011099999999999997,181.23344321279265,199.66249097337936,176.18953306637366,0,0,0
0.011399999999999999,180.6213827272215,201.23034392889645,174.59998467931888,0,0,0
0.011699999999999999,180.45372736219682,202.61759739022077,172.79405944240085,0,0,0
0.011999999999999999,180.70326845435193,203.77438271438814,170.8505498362823,0,0,0
0.012299999999999998,181.32838832024478,204.66182644379816,168.85062558617153,0,0,0
0.012599999999999998,182.2757603915463,205.25208153874735,166.8758027814524,0,0,0
0.012899999999999998,183.48347799989878,205.52815159042393,165.00557208525092,0,0,0
0.013199999999999998,184.88431759446183,205.4835514217252,163.3147385994036,0,0,0
0.013499999999999998,186.4088807812448,205.1218437764768,161.8705897920117,0,0,0
0.013799999999999996,187.98842767398472,204.45606502697763,160.73007683076312,0,0,0
0.014099999999999998,189.55729057738174,203.5080497127396,159.93725268080425,0,0,0
0.0144,191.05482554539935,202.30764688370476,159.52123749614867,0,0,0
0.0147,192.42691078743232,200.89182007207086,159.49496097302674,0,0,0
0.015,193.6270330722157,199.30361434467133,159.85485660845276,0,0,0
0.0153,194.6170185345989,197.59097647270121,160.5815652096723,0,0,0
0.0156,195.36746702373463,195.80541508486155,161.64157124741587,0,0,0
0.015899999999999997,195.8579438866305,194.0004974453998,162.98957878564624,0,0,0
0.0162,196.07697363265655,192.23019182818817,164.57136074612924,0,0,0
0.016499999999999997,196.0218689211154,190.5470841756037,166.32679740977343,0,0,0
0.016800000000000002,195.6984174280981,189.0005208114491,168.19285134074613,0,0,0
0.017099999999999997,195.1204393065513,187.63475444079967,170.10628853723668,0,0,0
0.0174,194.3092196601937,186.48719377956579,172.00602879687034,0,0,0
0.017699999999999997,193.2928140149086,185.5868722460374,173.83507520325,0,0,0
0.018,192.10522050268463,184.95325366540018,175.54202377919023,0,0,0
0.018299999999999997,190.78541077974663,184.59547791227422,177.08218701999047,0,0,0
0.0186,189.3762131235783,184.51211798785093,178.4183812350379,0,0,0
0.018899999999999997,187.92304629357872,184.6914743916866,179.5214314914333,0,0,0
0.0192,186.4725120955927,185.11238207280925,180.37044388436294,0,0,0
0.0195,185.07086827934805,185.74545733542595,180.95288649414445,0,0,0
0.019799999999999998,183.76242082002318,186.5546768832152,181.26451034043333,0,0,0
0.0201,183.93804281088202,188.75364810139104,182.57553497801504,0,0,0
0.020399999999999998,183.8658805800712,188.26834606952866,182.49601163402363,0,0,0
0.0207,183.70541912672059,187.43166903828183,182.30054638616232,0,0,0
0.020999999999999998,183.5210857356401,186.5941966661795,182.12126334228697,0,0,0
0.0213,183.32678908318331,185.7899116092892,181.96772861891466,0,0,0
0.021599999999999998,183.12563519568687,185.02059279506642,181.84326495059722,0,0,0
0.0219,182.91907829134516,184.29002797827016,181.7504015847543,0,0,0
0.022199999999999994,182.7077495560852,183.60048692159702,181.691340098858,0,0,0
0.0225,182.49148178691664,182.9544567933253,181.66722749042822,0,0,0
0.022799999999999997,182.26970907308032,182.354342237443,181.6784914450569,0,0,0
0.0231,182.04153331067425,181.80232604729596,181.72461677660007,0,0,0
0.023399999999999997,181.8059649080237,181.30051674294828,181.80416967979838,0,0,0
0.0237,181.56208388436482,180.85070893303774,181.91483370315322,0,0,0
0.023999999999999997,181.30921493610123,180.45444277710354,182.05342397313999,0,0,0
0.0243,181.04707773156838,180.11282748072878,182.21600134394708,0,0,0
0.024599999999999997,180.77591059387237,179.82652961353497,182.397954795141,0,0,0
0.0249,180.49656706770443,179.59565040891144,182.594152598662,0,0,0
0.025199999999999997,180.21057572506353,179.41969590415331,182.79908279144004,0,0,0
0.0255,179.92016553616548,179.29750349248317,183.00702731184975,0,0,0
0.025799999999999997,179.62825242228092,179.22722715010187,183.21223292636148,0,0,0
0.026099999999999998,179.33838958918912,179.20631576985733,183.40909171841426,0,0,0
0.026399999999999996,179.0546821975774,179.2315304113475,183.5923146180853,0,0,0
0.026699999999999998,178.78167046736468,179.29897454874916,183.75709815301283,0,0,0
0.026999999999999996,178.5241853570919,179.4041486368588,183.89927612535996,0,0,0
0.027299999999999998,178.28718287824103,179.54202653955485,184.01545287180878,0,0,0
0.027599999999999993,178.0755636468409,179.70714409884363,184.10311324358048,0,0,0
0.027899999999999998,177.89398527464616,179.89371076746738,184.1607059996983,0,0,0
0.028199999999999996,177.7466754961914,180.09572304446175,184.1876977019642,0,0,0
0.028499999999999998,177.63725414472538,180.30709724024553,184.18459508588657,0,0,0
0.0288,177.56857179166562,180.52179547694692,184.1529346806278,0,0,0
