time_s,Va_rms_V,Vb_rms_V,Vc_rms_V,P719_W,Q719_var,I719_rms_A
0,19.99214432727469,60.4682168180893,40.680994529128874,0,0,0
0.00025,99.08288380515113,217.84638122495025,119.00822255001164,0,0,0
0.0005,123.35327474973474,251.06098905629577,128.56920884323864,0,0,0
0.0007499999999999999,139.50165192297686,265.60868284922435,127.82227524367119,0,0,0
0.001,152.59017000888196,273.1708228809952,123.51880025646702,0,0,0
0.0012499999999999998,164.0485444321384,277.15741658734237,117.73371469881435,0,0,0
0.0014999999999999998,174.41540278339764,278.94002966388734,111.40690502776565,0,0,0
0.0017499999999999998,183.92628425286128,279.1884416541103,105.10113031375388,0,0,0
0.002,192.69224912937506,278.27764861111694,99.23510982167794,0,0,0
0.00225,200.76689185483352,276.4422336153031,94.16497788509989,0,0,0
0.0024999999999999996,208.17552534502965,273.84426476520446,90.20565444674658,0,0,0
0.00275,214.929260474012,270.6061388494884,87.6187747915047,0,0,0
0.0029999999999999996,221.03238300964688,266.82797063140885,86.58230169502916,0,0,0
0.00325,226.48647719699437,262.5972581025785,87.16016586089219,0,0,0
0.0034999999999999996,231.2928589505688,257.9945558532999,89.29187381925216,0,0,0
0.00375,235.45407869645908,253.09686150679067,92.8113944072789,0,0,0
0.004,238.97488581583633,247.9796522454196,97.48683697602637,0,0,0
0.0042499999999999994,241.86286723408077,242.71803972301723,103.06294995798224,0,0,0
0.0045,244.128879958851,237.3873127674703,109.29287760381771,0,0,0
0.00475,245.78734739153057,232.06300321945744,115.95556477143006,0,0,0
0.004999999999999999,246.85646098328408,226.82054792643353,122.86184311559373,0,0,0
0.0052499999999999995,247.3583122036606,221.73458010113512,129.85388842092115,0,0,0
0.0055,247.31896951860352,216.87787023638325,136.8017323086994,0,0,0
0.00575,246.76850835007846,212.3199393577353,143.59899717837735,0,0,0
0.005999999999999999,245.74099722399777,208.12538701200043,150.15888527393017,0,0,0
0.0062499999999999995,244.2744396140017,204.35200900979257,156.41079548256891,0,0,0
0.0065,242.41066782606575,201.04882134084383,162.2976222593237,0,0,0
0.006749999999999999,240.195182355363,198.25414817760463,167.77366183981215,0,0,0
0.006999999999999999,237.67692735884418,195.9939618073085,172.8030141482351,0,0,0
0.0072499999999999995,234.90799025271676,194.28066827503767,177.35837150455924,0,0,0
0.0075,231.94321114490754,193.1125054296979,181.42010156023858,0,0,0
0.007749999999999999,228.83968620487155,192.47365902841764,184.97555055958156,0,0,0
0.008,225.656148701922,192.33511688337705,188.01850969652259,0,0,0
0.008249999999999999,222.4522130358721,192.65618872280731,190.54880080781282,0,0,0
0.008499999999999999,219.28747149050932,193.3865412379022,192.57194794279695,0,0,0
